排名,商品ID,所属店铺,商品标题,1.8米起步最低价(元),SKU款型名称,平台加补后到手价(元),优惠前原价(元),价格标签,1.8米直达链接
46,1028454725472,铂马仕旗舰店,儿童护脊黄麻乳胶折叠床垫家用环保席梦思高低床天然椰棕1.2m定制,623.9,折叠透气C【15cm】A类棉麻面料+2cm 3D透气芯+10cmS黄麻,1067.6,1519,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1028454725472
46,1028454725472,铂马仕旗舰店,儿童护脊黄麻乳胶折叠床垫家用环保席梦思高低床天然椰棕1.2m定制,623.9,折叠透气C【20cm】A类棉麻面料+2cm 3D透气芯+15cmS黄麻,1462,2069,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1028454725472
47,714642283854,派乐熊儿童床垫品牌店,派乐熊全拆儿童床垫0胶水工艺酷布独立袋弹簧青少年护脊硬席梦思,1297.1,全拆R20CM=【1480颗四叶形0胶酷布弹簧】+2cm防螨黄麻,1297.1,1735,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=714642283854
47,714642283854,派乐熊儿童床垫品牌店,派乐熊全拆儿童床垫0胶水工艺酷布独立袋弹簧青少年护脊硬席梦思,1297.1,全拆S22CM=【1480颗四叶形0胶酷布弹簧】+2cm脱敏乳胶+2cm防螨黄麻,1397.4,1869,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=714642283854
47,714642283854,派乐熊儿童床垫品牌店,派乐熊全拆儿童床垫0胶水工艺酷布独立袋弹簧青少年护脊硬席梦思,1297.1,全拆T22CM=【1480颗四叶形0胶酷布弹簧】+2cm凝胶记忆棉+2cm防螨黄麻 近期热销,1496.85,2002,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=714642283854
47,714642283854,派乐熊儿童床垫品牌店,派乐熊全拆儿童床垫0胶水工艺酷布独立袋弹簧青少年护脊硬席梦思,1297.1,全拆U22CM=【1480颗四叶形0胶酷布弹簧】+2cm3D空气纤维+2cm防螨黄麻,1597.15,2136,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=714642283854
47,714642283854,派乐熊儿童床垫品牌店,派乐熊全拆儿童床垫0胶水工艺酷布独立袋弹簧青少年护脊硬席梦思,1297.1,全拆V22CM=【1480颗四叶形0胶酷布弹簧】+2cm3D空气纤维+2cm脱敏乳胶,1597.15,2136,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=714642283854
47,714642283854,派乐熊儿童床垫品牌店,派乐熊全拆儿童床垫0胶水工艺酷布独立袋弹簧青少年护脊硬席梦思,1297.1,全拆W22CM=【1480颗四叶形0胶酷布弹簧】+2cm3D空气纤维+2cm凝胶记忆棉,1697.45,2270,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=714642283854
48,15292785950,moonlightfamily旗舰店,月光之家天然纯乳胶床垫超薄可全拆分区按摩软榻榻米1.8米可定制,1158.55,泰国原料：8cm厚|内部7区乳胶款(5cm),1518.1,2257,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=15292785950
48,15292785950,moonlightfamily旗舰店,月光之家天然纯乳胶床垫超薄可全拆分区按摩软榻榻米1.8米可定制,1158.55,泰国原料：10cm厚|内部7区乳胶(7cm),1818.15,2659,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=15292785950
48,15292785950,moonlightfamily旗舰店,月光之家天然纯乳胶床垫超薄可全拆分区按摩软榻榻米1.8米可定制,1158.55,泰国原料：13cm厚|内部7区乳胶(10cm),2118.2,3173,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=15292785950
48,15292785950,moonlightfamily旗舰店,月光之家天然纯乳胶床垫超薄可全拆分区按摩软榻榻米1.8米可定制,1158.55,泰国原料：6cm厚|内部天然乳胶款(3cm),1158.55,1720,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=15292785950
48,15292785950,moonlightfamily旗舰店,月光之家天然纯乳胶床垫超薄可全拆分区按摩软榻榻米1.8米可定制,1158.55,泰国原料：8cm厚|内部天然乳胶(5cm),1358.3,1987,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=15292785950
48,15292785950,moonlightfamily旗舰店,月光之家天然纯乳胶床垫超薄可全拆分区按摩软榻榻米1.8米可定制,1158.55,泰国原料：10cm厚|内部天然乳胶床垫(7cm),1658.35,2445,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=15292785950
49,826540116802,睡眠骑士床垫企业店,睡眠骑士五星级酒店床垫双面20cm厚乳胶席梦思硬垫加硬家用记忆棉,1229.1,护脊J【2cm黄麻+五星专利弹簧】15cm偏硬,1229.1,1848,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=826540116802
49,826540116802,睡眠骑士床垫企业店,睡眠骑士五星级酒店床垫双面20cm厚乳胶席梦思硬垫加硬家用记忆棉,1229.1,护脊K【乳胶+2cm黄麻+五星专利弹簧】16cm偏硬,1326,1978,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=826540116802
49,826540116802,睡眠骑士床垫企业店,睡眠骑士五星级酒店床垫双面20cm厚乳胶席梦思硬垫加硬家用记忆棉,1229.1,护脊M【2cm乳胶+3cmS黄麻+五星专利弹簧】20cm中硬 近期热销,1439.9,2198,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=826540116802
49,826540116802,睡眠骑士床垫企业店,睡眠骑士五星级酒店床垫双面20cm厚乳胶席梦思硬垫加硬家用记忆棉,1229.1,护脊N【2cm乳胶+5cmS黄麻+五星专利弹簧】22cm中硬,1678.75,2518,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=826540116802
49,826540116802,睡眠骑士床垫企业店,睡眠骑士五星级酒店床垫双面20cm厚乳胶席梦思硬垫加硬家用记忆棉,1229.1,护脊S【2cm乳胶+2cm3D层+5cmS黄麻+五星专利弹簧】24cm中硬,1776.5,2648,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=826540116802
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,A款8cm厚适中|1221根薄垫加密簧+2cm生物棉,1166.2,1560,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,B款10cm厚偏硬|1221根薄垫加密簧+2cm精细黄麻,1225.7,1639,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,C款10cm厚偏硬|1221根薄垫加密簧+2cm3D,1225.7,1639,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,D款10cm厚软度适中|1221根薄垫加密簧+2cm高弹乳胶,1264.8,1691,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,E款10cm厚软度适中|1221根薄垫加密簧+2cm记忆棉,1264.8,1691,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,F款12cm厚软度适中|1221根薄垫加密簧+2cm高弹乳胶,1313.25,1756,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,G款12cm厚软度适中|1221根薄垫加密簧+2cm记忆棉,1313.25,1756,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,J款12cm厚透气偏硬|1221根薄垫加密簧+2cm3D+2cm精细黄麻,1323.45,1770,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,H款12cm厚软硬可调|1221根薄垫加密簧+2cm高弹乳胶+2cm精细黄麻,1362.55,1822,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,K款12cm厚软硬可调|1221根薄垫加密簧+2cm高弹乳胶+2cm3D,1362.55,1822,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,M款12cm厚软硬可调|1221根薄垫加密簧+2cm记忆棉+2cm精细黄麻 近期热销,1362.55,1822,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,N款12cm厚软硬可调|1221根薄垫加密簧+2cm记忆棉+2cm3D,1362.55,1822,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,O款12cm厚偏软|1221根薄垫加密簧+2cm高弹乳胶+2cm记忆棉,1460.3,1953,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,P款15cm厚偏硬|1221根薄垫加密簧+2cm精细黄麻,1313.25,1756,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,Q款15cm厚软度适中|1221根薄垫加密簧+2cm高弹乳胶,1362.55,1822,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,R款15cm厚软度适中|1221根薄垫加密簧+2cm记忆棉,1362.55,1822,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,Y款15cm厚透气偏硬|1221根薄垫加密簧+2cm3D+2cm精细黄麻,1362.55,1822,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,S15cm厚软硬可调|1221根薄垫加密簧+2cm高弹乳胶+2cm精细黄麻,1411,1887,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,T款15cm厚软硬可调|1221根薄垫加密簧+2cm高弹乳胶+2cm3D,1411,1887,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,U款15cm厚软硬可调|1221根薄垫加密簧+2cm记忆棉+2cm精细黄麻,1411,1887,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,V款15cm厚软硬可调|1221根薄垫加密簧+2cm记忆棉+2cm3D,1411,1887,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
50,587602685704,布莱轩尼旗舰店,全拆软硬薄独立弹簧床垫高箱10cm15公分含乳胶记忆棉家用榻榻米,1166.2,W款15cm厚偏软|1221根薄垫加密簧+2cm高弹乳胶+2cm记忆棉,1460.3,1953,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=587602685704
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,护脊A 22cm 【加固护脊独立簧】2cm乳胶 适中护脊,1040.4,1448,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,护脊B 22cm（偏硬推荐）【加固护脊独立簧】2cm黄麻 护脊舒睡,1040.4,1448,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,静音A 22cm【蜂巢独立袋弹簧 】2cm乳胶 柔软适中 店长主推,1209.55,1708,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,静音B 24cm【蜂巢独立袋弹簧】2cm乳胶+黄麻 软硬两面,1298.8,1828,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,升级A 23cm【 三重加固迷你小弹簧】2cm乳胶+3D 软硬适中,1359.15,1908,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,升级B 25cm(静音推荐)【 三重加固迷你小弹簧】2cm乳胶+3D+黄麻 软硬两面,1416.95,2008,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,升级C 22cm(护脊推荐)【 三重加固迷你小弹簧】2cm黄麻 静音强护脊,1359.15,1908,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,柔睡A 22cm【三重加固迷你小弹簧】2cm凝胶记忆棉 酒店柔软升级,1416.95,2008,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,柔睡B 24cm(五星静音推荐)【 三重加固迷你小弹簧】2cm凝胶记忆棉+黄麻 软硬两面,1498.55,2118,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,柔睡C 24cm(五星护脊推荐)【 三重加固迷你小弹簧】2cm凝胶记忆棉+黄麻 护脊升级,1416.95,2008,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,旗舰A 22cm【 三重加固迷你小弹簧】2cm乳胶 酒店柔睡,1416.95,2008,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,旗舰B 24cm【 三重加固迷你小弹簧】2cm乳胶+黄麻 双面,1498.55,2118,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
51,829143171600,铂马仕旗舰店,铂马仕弹簧床垫乳胶席梦思家用软垫双人卧室椰棕厚硬垫单人1.8米,1040.4,旗舰C 24cm(护脊)【三重加固迷你小弹簧】2cm乳胶+黄麻,1416.95,2008,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=829143171600
52,1046477892506,麻师傅家具旗舰店,麻师傅20cm厚独立弹簧床垫席梦思家用1.8m卧室含乳胶记忆棉软黄麻,780.3,偏硬A20cm=2cm黄麻+护脊精钢弹簧+华夫格面,780.3,1044,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1046477892506
52,1046477892506,麻师傅家具旗舰店,麻师傅20cm厚独立弹簧床垫席梦思家用1.8m卧室含乳胶记忆棉软黄麻,780.3,适中B22cm=2cm记忆棉+2cm黄麻+护脊精钢弹簧+华夫格面,838.95,1122,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1046477892506
52,1046477892506,麻师傅家具旗舰店,麻师傅20cm厚独立弹簧床垫席梦思家用1.8m卧室含乳胶记忆棉软黄麻,780.3,适中C22cm=2cm乳胶+2cm黄麻+护脊精钢弹簧+华夫格面,858.5,1148,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1046477892506
52,1046477892506,麻师傅家具旗舰店,麻师傅20cm厚独立弹簧床垫席梦思家用1.8m卧室含乳胶记忆棉软黄麻,780.3,[升级]偏硬D20cm=2cm黄麻+928根加密独立袋弹簧+华夫格面 近期热销,897.6,1201,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1046477892506
52,1046477892506,麻师傅家具旗舰店,麻师傅20cm厚独立弹簧床垫席梦思家用1.8m卧室含乳胶记忆棉软黄麻,780.3,[升级]适中E22cm=2cm记忆棉+2cm黄麻+928根加密独立袋弹簧+华夫格面,936.7,1253,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1046477892506
52,1046477892506,麻师傅家具旗舰店,麻师傅20cm厚独立弹簧床垫席梦思家用1.8m卧室含乳胶记忆棉软黄麻,780.3,[升级]适中F22cm=2cm乳胶+2cm黄麻+928根加密独立袋弹簧+华夫格面,965.6,1292,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=1046477892506
53,800087983555,yarges悠梦思旗舰店,悠梦思乳胶薄款床垫8cm高箱床独立袋弹簧14cm席梦思黄麻榻榻米垫,697,迷你舒睡A款【独立弹簧】 适中≈10cm,697,978,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=800087983555
53,800087983555,yarges悠梦思旗舰店,悠梦思乳胶薄款床垫8cm高箱床独立袋弹簧14cm席梦思黄麻榻榻米垫,697,迷你舒睡B款【独立弹簧】 偏硬≈12cm,779.45,1088,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=800087983555
53,800087983555,yarges悠梦思旗舰店,悠梦思乳胶薄款床垫8cm高箱床独立袋弹簧14cm席梦思黄麻榻榻米垫,697,迷你升级A款【独立袋弹簧】 静音适中≈8cm 店长主推,876.35,1218,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=800087983555
53,800087983555,yarges悠梦思旗舰店,悠梦思乳胶薄款床垫8cm高箱床独立袋弹簧14cm席梦思黄麻榻榻米垫,697,迷你升级B款【独立袋弹簧】 静音稍软≈10cm,906.95,1258,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=800087983555
53,800087983555,yarges悠梦思旗舰店,悠梦思乳胶薄款床垫8cm高箱床独立袋弹簧14cm席梦思黄麻榻榻米垫,697,迷你升级Bpro款【3cm乳胶+独立袋弹簧】≈11cm,981.75,1358,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=800087983555
53,800087983555,yarges悠梦思旗舰店,悠梦思乳胶薄款床垫8cm高箱床独立袋弹簧14cm席梦思黄麻榻榻米垫,697,迷你升级C款【独立袋弹簧】 静音偏硬≈10cm,906.95,1258,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=800087983555
53,800087983555,yarges悠梦思旗舰店,悠梦思乳胶薄款床垫8cm高箱床独立袋弹簧14cm席梦思黄麻榻榻米垫,697,迷你升级Cpro款【3cm黄麻+独立袋弹簧】 静音偏硬≈11cm,981.75,1358,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=800087983555
53,800087983555,yarges悠梦思旗舰店,悠梦思乳胶薄款床垫8cm高箱床独立袋弹簧14cm席梦思黄麻榻榻米垫,697,迷你升级D款【独立袋弹簧 静音两用≈12cm,951.15,1318,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=800087983555
53,800087983555,yarges悠梦思旗舰店,悠梦思乳胶薄款床垫8cm高箱床独立袋弹簧14cm席梦思黄麻榻榻米垫,697,迷你升级E款【独立袋弹簧】 静音适中≈10cm,906.95,1258,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=800087983555
53,800087983555,yarges悠梦思旗舰店,悠梦思乳胶薄款床垫8cm高箱床独立袋弹簧14cm席梦思黄麻榻榻米垫,697,迷你升级Epro款【3cm记忆棉+独立袋弹簧】 静音适中≈11cm,981.75,1358,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=800087983555
53,800087983555,yarges悠梦思旗舰店,悠梦思乳胶薄款床垫8cm高箱床独立袋弹簧14cm席梦思黄麻榻榻米垫,697,迷你升级F款【独立袋弹簧】 静音两用≈12cm,951.15,1318,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=800087983555
54,692623573466,梦织葆家居品牌店,记忆棉盒子压缩席梦思弹簧乳胶床垫软垫家用卧室硬垫官方十大名牌,456,卷包压缩,456,587,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=692623573466
54,692623573466,梦织葆家居品牌店,记忆棉盒子压缩席梦思弹簧乳胶床垫软垫家用卧室硬垫官方十大名牌,456,A款20cm{贴合偏软}=天丝面料+贴合释压棉+防塌独立袋弹簧,504,642,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=692623573466
54,692623573466,梦织葆家居品牌店,记忆棉盒子压缩席梦思弹簧乳胶床垫软垫家用卧室硬垫官方十大名牌,456,B款21cm{护脊微硬}=天丝面料+贴合释压棉+1cm硬感支撑棉+防塌独立袋弹簧 近期热销,554,698,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=692623573466
54,692623573466,梦织葆家居品牌店,记忆棉盒子压缩席梦思弹簧乳胶床垫软垫家用卧室硬垫官方十大名牌,456,C款22cm{舒适适中}=天丝面料+贴合释压棉+2cm进口乳胶+防塌独立袋弹簧,592,742,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=692623573466
54,692623573466,梦织葆家居品牌店,记忆棉盒子压缩席梦思弹簧乳胶床垫软垫家用卧室硬垫官方十大名牌,456,D款22cm{零压适中}=天丝面料+贴合释压棉+2cm记忆棉+防塌独立袋弹簧,612,764,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=692623573466
54,692623573466,梦织葆家居品牌店,记忆棉盒子压缩席梦思弹簧乳胶床垫软垫家用卧室硬垫官方十大名牌,456,E款24cm{双面睡感}=天丝面料+释压棉+2cm进口乳胶+防塌独立袋弹簧+2cm硬感支撑棉,720,887,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=692623573466
54,692623573466,梦织葆家居品牌店,记忆棉盒子压缩席梦思弹簧乳胶床垫软垫家用卧室硬垫官方十大名牌,456,F款24cm{双面睡感=天丝面料+释压棉+2cm记忆棉+防塌独立袋弹簧+2cm硬感支撑棉,739,909,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=692623573466
54,692623573466,梦织葆家居品牌店,记忆棉盒子压缩席梦思弹簧乳胶床垫软垫家用卧室硬垫官方十大名牌,456,薄弹簧款12cm-14cm,456,587,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=692623573466
54,692623573466,梦织葆家居品牌店,记忆棉盒子压缩席梦思弹簧乳胶床垫软垫家用卧室硬垫官方十大名牌,456,薄弹簧A款12cm{护脊微硬}=天丝面料+贴合释压棉+2cm硬感支撑棉+防塌独立袋薄弹簧,504,642,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=692623573466
54,692623573466,梦织葆家居品牌店,记忆棉盒子压缩席梦思弹簧乳胶床垫软垫家用卧室硬垫官方十大名牌,456,薄弹簧B款12cm{舒适适中}=天丝面料+贴合释压棉+2cm泰国进口乳胶+防塌独立袋薄弹簧,544,687,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=692623573466
54,692623573466,梦织葆家居品牌店,记忆棉盒子压缩席梦思弹簧乳胶床垫软垫家用卧室硬垫官方十大名牌,456,薄弹簧C款12cm{零压适中}=天丝面料+贴合释压棉+2cm零压记忆棉+防塌独立袋薄弹簧,554,698,平台加补后,https://detail.tmall.com/item.htm?b_s_f=sycm&b_spm=a21ag.29085015&id=692623573466
